price,differencePrice,priceChange,displayName,timeLastUpdated,localDateChange
34455.324,34455.324,34455.324,Bitcoin,2023-11-24T23:50:03.983614Z,1700869824497
34451.246,-4.078125,367.8704,Bitcoin,2023-11-24T23:51:02.6235289Z,1700869930079
34454.496,3.25,374.00354,Bitcoin,2023-11-24T23:53:03.0088485Z,1700870017022
34460.406,5.9101562,385.61194,Bitcoin,2023-11-24T23:55:03.0224666Z,1700870127214
34435.074,-25.332031,-125.68802,Bitcoin,2023-11-25T12:12:12.5829877Z,1700914365071
34432.676,-2.3984375,-116.03811,Bitcoin,2023-11-25T12:13:02.5163992Z,1700914425073
34457.23,24.554688,-201.23022,Bitcoin,2023-11-25T12:30:04.567611Z,1700915447097
34454.773,-2.4570312,-222.23329,Bitcoin,2023-11-25T12:31:02.4975516Z,1700915499128
34450.16,-4.6132812,-199.81093,Bitcoin,2023-11-25T12:32:12.9293826Z,1700915569123
34461.54,11.378906,-63.40923,Bitcoin,2023-11-25T13:16:02.4858378Z,1700918207088
34463.035,1.4960938,-63.067352,Bitcoin,2023-11-25T13:17:03.669711Z,1700918267037
34458.766,-4.2695312,-122.6732,Bitcoin,2023-11-25T13:19:03.3603241Z,1700918377178
34448.7,-10.066406,-116.7811,Bitcoin,2023-11-25T13:20:03.395165Z,1700918437138
34441.86,-6.8398438,-114.002556,Bitcoin,2023-11-25T13:21:02.2834763Z,1700918499133
34441.184,-0.67578125,-100.22385,Bitcoin,2023-11-25T13:22:13.0140031Z,1700918560164
34436.035,-5.1484375,-80.58032,Bitcoin,2023-11-25T13:25:02.8857352Z,1700918742168
34427.77,-8.265625,-74.36398,Bitcoin,2023-11-25T13:27:03.2344837Z,1700918868083
34422.152,-5.6171875,-65.746315,Bitcoin,2023-11-25T13:28:03.9499077Z,1700918928074
34439.24,17.085938,-35.472416,Bitcoin,2023-11-25T13:29:02.6466298Z,1700918988021
34460.406,21.167969,9.476612,Bitcoin,2023-11-25T13:30:07.8012073Z,1700919046091
34460.23,-0.17578125,2.1882246,Bitcoin,2023-11-25T13:31:03.5747477Z,1700919101149
34470.785,10.5546875,22.85413,Bitcoin,2023-11-25T13:33:02.859822Z,1700919226080
34474.527,3.7421875,33.95741,Bitcoin,2023-11-25T13:34:02.8782856Z,1700919272094
34476.605,2.078125,51.02538,Bitcoin,2023-11-25T13:36:11.821706Z,1700919392111
34476.117,-0.48828125,55.506546,Bitcoin,2023-11-25T13:38:02.80331Z,1700919504114
34497.25,21.132812,41.741673,Bitcoin,2023-11-25T13:45:02.9562618Z,1700919951086
34498.504,1.2539062,44.158085,Bitcoin,2023-11-25T13:46:02.4294319Z,1700920048079
34484.74,-13.765625,-25.898039,Bitcoin,2023-11-25T13:47:02.6752496Z,1700920068039
34484.246,-0.4921875,-22.483728,Bitcoin,2023-11-25T13:48:02.4957453Z,1700920128138
34490.137,5.890625,-17.610664,Bitcoin,2023-11-25T13:49:02.7203924Z,1700920179129
34495.758,5.6210938,-8.1065035,Bitcoin,2023-11-25T13:51:02.6899399Z,1700920285084
34494.504,-1.2539062,-11.314198,Bitcoin,2023-11-25T13:52:02.4582565Z,1700920347134
34497.242,2.7382812,-19.939405,Bitcoin,2023-11-25T13:53:03.1550415Z,1700920407075
34497.113,-0.12890625,-18.64224,Bitcoin,2023-11-25T13:54:05.1805702Z,1700920457185
34496.367,-0.74609375,-30.908745,Bitcoin,2023-11-25T13:56:02.6637585Z,1700920579081
34471.984,-24.382812,-324.38138,Bitcoin,2023-11-29T20:18:02.7674628Z,1701289115120
34455.18,-16.804688,-342.4845,Bitcoin,2023-11-29T20:19:02.7718227Z,1701289175103
34452.297,-2.8828125,-323.16257,Bitcoin,2023-11-29T20:20:13.1494725Z,1701289225152
34456.86,4.5625,-320.4488,Bitcoin,2023-11-29T20:21:03.1794875Z,1701289285119
34466.664,9.8046875,-302.962,Bitcoin,2023-11-29T20:23:03.7761348Z,1701289415074
34483.395,16.730469,-259.65997,Bitcoin,2023-11-29T20:24:02.7495077Z,1701289475083
34472.55,-10.84375,-254.06268,Bitcoin,2023-11-29T20:25:02.8178233Z,1701289525139
34459.324,-13.2265625,-267.05975,Bitcoin,2023-11-29T20:26:03.3579566Z,1701289585097
34465.86,6.5351562,-239.53772,Bitcoin,2023-11-29T20:28:02.8651668Z,1701289705144
34444.285,-21.574219,-265.221,Bitcoin,2023-11-29T20:29:02.9044786Z,1701289775086
34418.14,-26.144531,-289.80072,Bitcoin,2023-11-29T20:30:03.1716207Z,1701289835041
34429.97,11.828125,-288.86743,Bitcoin,2023-11-29T20:31:03.5161923Z,1701289896164
34426.832,-3.1367188,-282.6443,Bitcoin,2023-11-29T20:32:12.7189736Z,1701289946295
34423.055,-3.7773438,-282.61328,Bitcoin,2023-11-29T20:33:02.3118392Z,1701290006086
34393.87,-29.183594,-316.76758,Bitcoin,2023-11-29T20:34:03.5061824Z,1701290076083
34373.7,-20.171875,-348.85867,Bitcoin,2023-11-29T20:35:02.4184112Z,1701290126229
34354.312,-19.386719,-365.6673,Bitcoin,2023-11-29T20:36:02.3017315Z,1701290186137
34352.47,-1.84375,-396.4275,Bitcoin,2023-11-29T20:37:02.9871648Z,1701290256041
34321.594,-30.875,-426.6174,Bitcoin,2023-11-29T20:38:03.4804088Z,1701290306119
34332.0,10.40625,-419.19373,Bitcoin,2023-11-29T20:40:13.3428399Z,1701290436116
34306.188,-25.8125,-461.4182,Bitcoin,2023-11-29T20:41:03.0145569Z,1701290497144
34300.31,-5.8789062,-461.33917,Bitcoin,2023-11-29T20:42:03.2895907Z,1701290557033
34321.637,21.328125,-459.56674,Bitcoin,2023-11-29T20:44:03.160005Z,1701290677102
34365.695,44.058594,-406.2025,Bitcoin,2023-11-29T20:45:02.7751639Z,1701290737084
34370.242,4.546875,-415.19254,Bitcoin,2023-11-29T20:46:03.4034928Z,1701290797080
34366.47,-3.7734375,-415.14697,Bitcoin,2023-11-29T20:47:03.2441995Z,1701290847211
34344.4,-22.070312,-462.61908,Bitcoin,2023-11-29T20:48:03.1686967Z,1701290917133
34346.87,2.4726562,-474.67377,Bitcoin,2023-11-29T20:50:03.9532103Z,1701291037086
34336.7,-10.171875,-480.02707,Bitcoin,2023-11-29T20:51:03.8283247Z,1701291097100
34350.344,13.644531,-458.57706,Bitcoin,2023-11-29T20:52:04.2699975Z,1701291147141
34340.164,-10.1796875,-467.36966,Bitcoin,2023-11-29T20:54:02.740251Z,1701291267125
34347.42,7.2578125,-476.74222,Bitcoin,2023-11-29T20:55:04.6089878Z,1701291337121
34338.812,-8.609375,-479.7132,Bitcoin,2023-11-29T20:56:03.2691693Z,1701291397141
34319.117,-19.695312,-530.57355,Bitcoin,2023-11-29T20:57:03.898717Z,1701291457079
34326.004,6.8867188,-541.32104,Bitcoin,2023-11-29T20:59:02.3379845Z,1701291577316
34323.258,-2.7460938,-549.5154,Bitcoin,2023-11-29T21:00:03.269638Z,1701291648095
34312.11,-11.1484375,-512.6229,Bitcoin,2023-11-29T21:01:03.8125627Z,1701291698111
34335.383,23.273438,-458.37735,Bitcoin,2023-11-29T21:02:05.1892595Z,1701291758105
34339.152,3.7695312,-458.42767,Bitcoin,2023-11-29T21:03:03.6485596Z,1701291818183
34375.246,36.09375,-399.44037,Bitcoin,2023-11-29T21:04:03.4099379Z,1701291888217
34377.598,2.3515625,-411.84363,Bitcoin,2023-11-29T21:05:02.4675916Z,1701291938082
34364.023,-13.574219,-427.1448,Bitcoin,2023-11-29T21:06:04.3439722Z,1701291988133
34315.066,-48.95703,-474.9205,Bitcoin,2023-11-29T21:07:05.4716614Z,1701292048134
34279.293,-35.773438,-493.62183,Bitcoin,2023-11-29T21:08:03.5132576Z,1701292118143
34307.75,28.457031,-463.4977,Bitcoin,2023-11-29T21:09:03.8893736Z,1701292197096
34333.117,25.367188,-420.924,Bitcoin,2023-11-29T21:10:12.4761069Z,1701292257092
34353.355,20.238281,-397.46832,Bitcoin,2023-11-29T21:12:03.6483705Z,1701292367378
34397.004,43.648438,-360.4118,Bitcoin,2023-11-29T21:13:02.9404819Z,1701292437099
34408.33,11.324219,-360.6337,Bitcoin,2023-11-29T21:14:02.1005975Z,1701292497201
34399.723,-8.605469,-349.22598,Bitcoin,2023-11-29T21:15:03.8915354Z,1701292570084
34394.324,-5.3984375,-365.78363,Bitcoin,2023-11-29T21:16:03.7554913Z,170129262188534432.047
34424.473,-7.5742188,-289.85406,Bitcoin,2023-11-29T21:32:02.8069769Z,1701293545139
34418.84,-5.6328125,-305.2951,Bitcoin,2023-11-29T21:33:04.4333115Z,1701293595151
34382.707,-36.132812,-325.94806,Bitcoin,2023-11-29T21:34:02.1933625Z,1701293655069
34392.934,10.2265625,-308.84857,Bitcoin,2023-11-29T21:35:03.1920591Z,1701293715181
34390.445,-2.4882812,-298.50906,Bitcoin,2023-11-29T21:36:02.9062089Z,1701293785093
34394.22,3.7734375,-298.54184,Bitcoin,2023-11-29T21:37:02.3503608Z,1701293835144
34378.57,-15.6484375,-319.37692,Bitcoin,2023-11-29T21:38:03.0020096Z,1701293895163
34372.21,-6.359375,-351.5246,Bitcoin,2023-11-29T21:39:04.0858785Z,1701293955086
34350.68,-21.53125,-334.91913,Bitcoin,2023-11-29T21:40:04.2115964Z,1701294025078
34356.504,5.8242188,-316.07983,Bitcoin,2023-11-29T21:41:02.7126436Z,1701294075163
34363.867,7.3632812,-316.83487,Bitcoin,2023-11-29T21:42:02.7604717Z,1701294145119
34359.42,-4.4453125,-312.32715,Bitcoin,2023-11-29T21:44:02.9646784Z,1701294265252
34356.062,-3.359375,-287.56024,Bitcoin,2023-11-29T21:45:03.8487927Z,1701294315229
34362.406,6.34375,-269.05765,Bitcoin,2023-11-29T21:47:02.8729766Z,1701294445136
34364.19,1.7851562,-265.29156,Bitcoin,2023-11-29T21:49:02.6449165Z,1701294565210
34354.234,-9.957031,-282.73532,Bitcoin,2023-11-29T21:50:04.2975412Z,1701294625188
34347.06,-7.1757812,-277.8677,Bitcoin,2023-11-29T21:51:03.3265426Z,1701294685151
34350.83,3.7695312,-277.8982,Bitcoin,2023-11-29T21:52:03.0059642Z,1701294745149
34345.562,-5.265625,-241.10585,Bitcoin,2023-11-29T21:54:02.3583804Z,1701294865203
34356.727,11.1640625,-239.80995,Bitcoin,2023-11-29T21:55:04.5311647Z,1701294935126
34358.504,1.7773438,-234.325,Bitcoin,2023-11-29T21:56:02.9301208Z,1701294985133
34362.273,3.7695312,-234.35071,Bitcoin,2023-11-29T21:57:02.7251976Z,1701295045208
34368.04,5.765625,-226.48538,Bitcoin,2023-11-29T21:58:03.8963334Z,1701295105080
34382.688,14.6484375,-248.24301,Bitcoin,2023-11-29T21:59:02.970337Z,1701295175092
34370.13,-12.558594,-232.68578,Bitcoin,2023-11-29T22:00:02.7215164Z,1701295235096
34380.723,10.59375,-216.94235,Bitcoin,2023-11-29T22:01:05.1254451Z,1701295295106
34398.945,18.222656,-197.44995,Bitcoin,2023-11-29T22:02:07.3520794Z,1701295355044
34397.703,-1.2421875,-187.46748,Bitcoin,2023-11-29T22:04:05.6930695Z,1701295465189
34394.402,-3.3007812,-174.72356,Bitcoin,2023-11-29T22:05:04.6308178Z,1701295525159
34397.164,2.7617188,-171.29788,Bitcoin,2023-11-29T22:06:08.1389179Z,1701295585167
34400.94,3.7773438,-171.31668,Bitcoin,2023-11-29T22:07:04.0023455Z,1701295645229
34410.07,9.128906,-194.0728,Bitcoin,2023-11-29T22:08:14.4670196Z,1701295705120
34428.312,18.242188,-174.20726,Bitcoin,2023-11-29T22:09:02.3514524Z,1701295765206
34434.742,6.4296875,-174.2398,Bitcoin,2023-11-29T22:10:03.9038457Z,1701295825139
34430.34,-4.4023438,-171.11879,Bitcoin,2023-11-29T22:11:02.7705658Z,1701295885179
34439.61,9.269531,-188.38466,Bitcoin,2023-11-29T22:12:03.303243Z,1701295945143
34442.285,2.6757812,-199.42084,Bitcoin,2023-11-29T22:13:03.6409694Z,1701296015129
34446.066,3.78125,-199.44272,Bitcoin,2023-11-29T22:14:03.0713143Z,1701296065186
34429.52,-16.546875,-216.56166,Bitcoin,2023-11-29T22:15:02.6279611Z,1701296125180
34437.96,8.441406,-208.69405,Bitcoin,2023-11-29T22:16:05.4325927Z,1701296185145
34434.184,-3.7773438,-208.67114,Bitcoin,2023-11-29T22:17:02.9968174Z,1701296255026
34427.754,-6.4296875,-215.86201,Bitcoin,2023-11-29T22:18:02.5770286Z,1701296305089
34430.43,2.6757812,-237.91426,Bitcoin,2023-11-29T22:20:03.0054659Z,1701296425181
34438.54,8.109375,-227.63875,Bitcoin,2023-11-29T22:22:03.2294013Z,1701296545128
34442.645,4.1054688,-208.03358,Bitcoin,2023-11-29T22:23:03.1010045Z,1701296605084
34448.195,5.5507812,-185.33128,Bitcoin,2023-11-29T22:24:02.2530108Z,1701296675126
34462.34,14.144531,-145.7757,Bitcoin,2023-11-29T22:25:02.8626777Z,1701296735110
34454.94,-7.3984375,-168.82921,Bitcoin,2023-11-29T22:27:02.9550907Z,1701296855038
34462.453,7.5117188,-151.97942,Bitcoin,2023-11-29T22:28:03.8867239Z,1701296905082
34458.67,-3.78125,-151.96274,Bitcoin,2023-11-29T22:29:02.8509504Z,1701296975109
34466.195,7.5234375,-149.92795,Bitcoin,2023-11-29T22:30:03.7745475Z,1701297035132
34469.84,3.6445312,-152.35669,Bitcoin,2023-11-29T22:31:03.2457573Z,1701297095097
34450.79,-19.050781,-165.01927,Bitcoin,2023-11-29T22:33:03.032242Z,1701297215218
34446.734,-4.0546875,-171.20026,Bitcoin,2023-11-29T22:34:04.0609317Z,1701297265204
34461.766,15.03125,-134.05626,Bitcoin,2023-11-29T22:37:12.9927576Z,1701297455033
34469.766,8.0,-128.22754,Bitcoin,2023-11-29T22:39:12.9033398Z,1701297575102
34472.93,3.1640625,-138.23645,Bitcoin,2023-11-29T22:40:03.3245998Z,1701297625161
34487.184,14.253906,-127.25771,Bitcoin,2023-11-29T22:41:12.5673308Z,1701297695097
34481.504,-5.6796875,-149.64972,Bitcoin,2023-11-29T22:42:03.0678234Z,1701297755021
34482.637,1.1328125,-131.03403,Bitcoin,2023-11-29T22:43:03.1220535Z,1701297815168
34487.688,5.0507812,-124.15567,Bitcoin,2023-11-29T22:44:03.1875065Z,1701297875130
34483.902,-3.7851562,-124.14205,Bitcoin,2023-11-29T22:45:03.2514702Z,1701297925146
34479.395,-4.5078125,-119.9883,Bitcoin,2023-11-29T22:46:03.3259263Z,1701297985207
34467.516,-11.878906,-130.97656,Bitcoin,2023-11-29T22:48:02.9737966Z,1701298105085
34471.81,4.2929688,-127.89041,Bitcoin,2023-11-29T22:50:01.976902Z,1701298235094
34454.984,-16.824219,-126.10525,Bitcoin,2023-11-29T22:51:02.4646917Z,1701298295102
34456.05,1.0664062,-90.27485,Bitcoin,2023-11-29T22:52:02.7887588Z,1701298355026
34448.49,-7.5625,-90.25504,Bitcoin,2023-11-29T22:53:02.4382793Z,1701298405081
34445.58,-2.9101562,-59.590855,Bitcoin,2023-11-29T22:54:03.6107633Z,1701298465212
34441.664,-3.9140625,-28.99988,Bitcoin,2023-11-29T22:55:01.7108621Z,1701298525167
34439.56,-2.1054688,-33.785206,Bitcoin,2023-11-29T22:56:01.9827005Z,1701298585149
34438.074,-1.484375,-82.307,Bitcoin,2023-11-29T22:57:03.0030744Z,1701298645163
34445.023,6.9492188,-73.367905,Bitcoin,2023-11-29T23:00:15.5238072Z,1701298835116
34442.453,-2.5703125,-59.241016,Bitcoin,2023-11-29T23:01:03.6640263Z,1701298885357
34444.65,2.1953125,-64.06705,Bitcoin,2023-11-29T23:04:03.3059841Z,1701299065212
34425.355,-19.292969,-70.91623,Bitcoin,2023-11-29T23:05:04.2540342Z,1701299125162
34418.164,-7.1914062,-91.20813,Bitcoin,2023-11-29T23:06:04.2496684Z,1701299195124
34402.707,-15.457031,-100.11188,Bitcoin,2023-11-29T23:08:02.9645781Z,1701299305089
34397.55,-5.15625,-112.47999,Bitcoin,2023-11-29T23:09:03.0805686Z,1701299365191
34395.12,-2.4296875,-114.53575,Bitcoin,2023-11-29T23:10:06.3130022Z,1701299425215
34410.84,15.71875,-102.88841,Bitcoin,2023-11-29T23:11:03.4669165Z,1701299495092
34407.066,-3.7734375,-102.87712,Bitcoin,2023-11-29T23:12:03.1641807Z,1701299545139
34437.684,30.617188,-98.1474,Bitcoin,2023-11-29T23:13:02.3302826Z,1701299605103
34459.777,22.09375,-86.149445,Bitcoin,2023-11-29T23:14:02.9281398Z,1701299665197
34463.055,3.2773438,-89.25931,Bitcoin,2023-11-29T23:15:03.4826087Z,1701299735100
34459.89,-3.1640625,-88.56191,Bitcoin,2023-11-29T23:16:02.4087306Z,1701299795162
34472.383,12.4921875,-67.221146,Bitcoin,2023-11-29T23:17:02.7982088Z,1701299855101
34474.008,1.625,-59.29529,Bitcoin,2023-11-29T23:18:03.0212925Z,1701299915247
34471.203,-2.8046875,-64.80586,Bitcoin,2023-11-29T23:19:03.7169078Z,1701299975168
34464.2,-7.0039062,-65.13734,Bitcoin,2023-11-29T23:20:13.0852549Z,1701300035145
34451.324,-12.875,-72.003265,Bitcoin,2023-11-29T23:21:03.8765208Z,1701300105047
34452.98,1.65625,-76.14108,Bitcoin,2023-11-29T23:23:02.6260829Z,1701300225095
34445.797,-7.1835938,-72.68063,Bitcoin,2023-11-29T23:24:03.0078907Z,1701300285108
34444.418,-1.3789062,-56.488846,Bitcoin,2023-11-29T23:25:03.5817986Z,1701300345093
34428.945,-15.472656,-74.710815,Bitcoin,2023-11-29T23:26:02.0977099Z,1701300395170
34451.88,22.933594,-59.257236,Bitcoin,2023-11-29T23:27:02.7582829Z,1701300465187
34463.152,11.2734375,-40.66652,Bitcoin,2023-11-29T23:29:04.4289141Z,1701300585097
34491.21,28.058594,-1.0471531,Bitcoin,2023-11-29T23:30:03.4786295Z,1701300635149
34490.203,-1.0078125,-10.036649,Bitcoin,2023-11-29T23:31:04.0167631Z,1701300695160
34492.246,2.0429688,-0.13921072,Bitcoin,2023-11-29T23:33:02.4907881Z,1701300815257
34497.832,5.5859375,10.797822,Bitcoin,2023-11-29T23:34:03.2949409Z,1701300885085
34500.094,2.2617188,27.048073,Bitcoin,2023-11-29T23:35:03.6110551Z,1701300935145
34501.82,1.7265625,27.187433,Bitcoin,2023-11-29T23:36:04.4346897Z,1701300995161
34496.113,-5.7070312,70.37207,Bitcoin,2023-11-29T23:39:04.1331588Z,1701301175148
34499.94,3.828125,129.37479,Bitcoin,2023-11-29T23:40:03.1480432Z,1701301245089
34504.684,4.7421875,115.93573,Bitcoin,2023-11-29T23:41:03.6579396Z,1701301305030
34500.965,-3.71875,98.67276,Bitcoin,2023-11-29T23:43:02.9894089Z,1701301425125
34502.36,1.3945312,61.069176,Bitcoin,2023-11-29T23:44:03.1700517Z,1701301475155
34504.594,2.234375,72.45965,Bitcoin,2023-11-29T23:46:05.7743434Z,1701301595171
34500.906,-3.6875,59.68657,Bitcoin,2023-11-29T23:48:02.5063008Z,1701301715175
34493.793,-7.1132812,61.398952,Bitcoin,2023-11-29T23:50:02.1662082Z,1701301845098
34489.77,-4.0234375,35.179565,Bitcoin,2023-11-29T23:51:02.7413433Z,1701301895133
34474.21,-15.558594,16.168406,Bitcoin,2023-11-29T23:52:02.6983191Z,1701301965158
34466.438,-7.7734375,8.754476,Bitcoin,2023-11-29T23:53:03.2269001Z,1701302025087
34450.53,-15.90625,0.0070726937,Bitcoin,2023-11-29T23:54:12.8064565Z,1701302075140
34459.895,9.363281,16.506289,Bitcoin,2023-11-29T23:55:13.4712132Z,1701302135132
34456.113,-3.78125,16.504478,Bitcoin,2023-11-29T23:57:03.7690926Z,1701302255106
34468.13,12.015625,11.098738,Bitcoin,2023-11-29T23:58:04.9296709Z,1701302315234
34484.492,16.363281,16.069775,Bitcoin,2023-11-29T23:59:03.0479912Z,1701302375163
34496.66,12.167969,24.975582,Bitcoin,2023-11-30T00:00:05.2935515Z,1701302435134
34499.05,2.390625,31.911623,Bitcoin,2023-11-30T00:01:03.2694066Z,1701302495151
34494.57,-4.4804688,20.01375,Bitcoin,2023-11-30T00:02:03.2626361Z,1701302565150
34498.36,3.7890625,20.015947,Bitcoin,2023-11-30T00:03:02.4306888Z,1701302625088
34492.316,-6.0429688,36.90678,Bitcoin,2023-11-30T00:04:02.5800032Z,1701302675149
34479.895,-12.421875,52.754234,Bitcoin,2023-11-30T00:05:02.6923787Z,1701302735153
34471.15,-8.746094,43.088936,Bitcoin,2023-11-30T00:06:04.2451578Z,1701302805031
34469.05,-2.0976562,57.563316,Bitcoin,2023-11-30T00:07:02.5249506Z,1701302865146
34480.61,11.558594,87.92555,Bitcoin,2023-11-30T00:08:03.228663Z,1701302915178
34435.633,-44.976562,-390.1557,Bitcoin,2023-11-30T08:16:03.5642731Z,1701332228105
34432.25,-3.3828125,-379.4434,Bitcoin,2023-11-30T08:17:03.6838509Z,1701332279139
34436.023,3.7734375,-379.485,Bitcoin,2023-11-30T08:18:02.5329073Z,1701332339165
34444.203,8.1796875,-357.4619,Bitcoin,2023-11-30T08:19:04.7254143Z,1701332399292
34439.16,-5.0429688,-353.48352,Bitcoin,2023-11-30T08:20:04.6564454Z,1701332459151
34437.04,-2.1210938,-356.80215,Bitcoin,2023-11-30T08:21:03.1610598Z,1701332529157
34438.11,1.0703125,-360.6359,Bitcoin,2023-11-30T08:22:03.2160706Z,1701332579126
34450.12,12.011719,-382.05185,Bitcoin,2023-11-30T08:23:03.2611174Z,1701332649104
34446.695,-3.4257812,-396.48145,Bitcoin,2023-11-30T08:24:02.4976609Z,1701332699275
34433.164,-13.53125,-411.132,Bitcoin,2023-11-30T08:25:03.0756547Z,1701332759204
34426.875,-6.2890625,-392.46637,Bitcoin,2023-11-30T08:26:12.6488813Z,1701332819401
34444.91,18.035156,-394.0498,Bitcoin,2023-11-30T08:28:03.5436034Z,1701332941149
34423.55,-21.359375,-409.98447,Bitcoin,2023-11-30T08:29:02.1736699Z,1701333011097
34441.19,17.640625,-415.7052,Bitcoin,2023-11-30T08:30:04.3467548Z,1701333071041
34444.96,3.7695312,-415.7507,Bitcoin,2023-11-30T08:31:03.7878629Z,1701333131088
34448.73,3.7695312,-415.7962,Bitcoin,2023-11-30T08:32:03.003824Z,1701333192034
34460.91,12.1796875,-408.01718,Bitcoin,2023-11-30T08:33:02.7045032Z,1701333252174
34449.26,-11.6484375,-412.35767,Bitcoin,2023-11-30T08:34:02.3195992Z,1701333302277
34445.273,-3.9882812,-428.15472,Bitcoin,2023-11-30T08:35:02.6229169Z,1701333367103
34456.863,11.589844,-425.1977,Bitcoin,2023-11-30T08:37:02.9330773Z,1701333484122
34459.39,2.5273438,-414.89105,Bitcoin,2023-11-30T08:38:02.8161048Z,1701333534235
34468.758,9.3671875,-402.9398,Bitcoin,2023-11-30T08:39:01.9460156Z,1701333596239
34475.773,7.015625,-415.08832,Bitcoin,2023-11-30T08:40:02.3091277Z,1701333656158
34467.55,-8.222656,-438.7719,Bitcoin,2023-11-30T08:41:02.3116831Z,1701333716107
34434.67,-32.878906,-483.11847,Bitcoin,2023-11-30T08:42:02.9280975Z,1701333786095
34428.1,-6.5703125,-530.88135,Bitcoin,2023-11-30T08:43:02.7189803Z,1701333837083
34424.34,-3.7617188,-530.82336,Bitcoin,2023-11-30T08:44:01.9740272Z,1701333907071
34464.07,39.73047,-515.23785,Bitcoin,2023-11-30T08:45:03.7539454Z,1701333967147
34475.367,11.296875,-515.40674,Bitcoin,2023-11-30T08:46:02.3719199Z,1701334017159
34478.31,2.9414062,-502.69373,Bitcoin,2023-11-30T08:47:03.2203289Z,1701334090077
34454.51,-23.796875,-541.28033,Bitcoin,2023-11-30T08:48:03.0589155Z,1701334140113
34463.67,9.160156,-534.87616,Bitcoin,2023-11-30T08:49:02.4987999Z,1701334190147
34473.434,9.761719,-518.8252,Bitcoin,2023-11-30T08:50:02.9712023Z,1701334258170
34478.28,4.8476562,-517.8638,Bitcoin,2023-11-30T08:51:02.767105Z,1701334318030
34467.61,-10.671875,-579.4005,Bitcoin,2023-11-30T08:52:02.862384Z,1701334376175
34492.625,25.015625,-557.4008,Bitcoin,2023-11-30T08:53:09.0247815Z,1701334436125
34510.395,17.769531,-533.5307,Bitcoin,2023-11-30T08:55:09.3748117Z,1701334547209
34522.773,12.378906,-551.3287,Bitcoin,2023-11-30T08:56:02.2522729Z,1701334617101
34535.184,12.410156,-541.1663,Bitcoin,2023-11-30T08:57:03.3006377Z,1701334667155
34461.254,-73.92969,-587.90894,Bitcoin,2023-11-30T08:58:06.3161592Z,1701334727140
34467.51,6.2578125,-636.95966,Bitcoin,2023-11-30T08:59:04.1197332Z,1701334787152
34463.746,-3.765625,-636.8901,Bitcoin,2023-11-30T09:00:03.7757529Z,1701334857109
34467.562,3.8164062,-618.0034,Bitcoin,2023-11-30T09:01:03.17963Z,1701334917089
34475.723,8.160156,-617.1154,Bitcoin,2023-11-30T09:02:03.5816605Z,1701334977113
34513.31,37.585938,-545.3103,Bitcoin,2023-11-30T09:04:03.2715021Z,1701335087169
34517.08,3.7695312,-545.3699,Bitcoin,2023-11-30T09:05:02.5859315Z,1701335159076
34486.84,-30.238281,-574.8956,Bitcoin,2023-11-30T09:08:03.5859657Z,1701335325254
34473.46,-13.378906,-566.399,Bitcoin,2023-11-30T09:09:02.8612394Z,1701335395200
34475.32,1.859375,-560.22394,Bitcoin,2023-11-30T09:10:03.3527524Z,1701335454103
34486.62,11.300781,-560.4076,Bitcoin,2023-11-30T09:11:01.9305887Z,1701335504088
34483.176,-3.4453125,-541.7307,Bitcoin,2023-11-30T09:12:02.4141549Z,1701335564040
34454.11,-29.066406,-565.73645,Bitcoin,2023-11-30T09:13:03.2759508Z,1701335614111
34445.473,-8.636719,-559.05005,Bitcoin,2023-11-30T09:14:03.5273813Z,1701335684098
34463.977,18.503906,-543.84155,Bitcoin,2023-11-30T09:15:03.0521356Z,1701335744100
34455.26,-8.714844,-547.4941,Bitcoin,2023-11-30T09:18:05.7810519Z,1701335904205
34485.86,30.597656,-555.56714,Bitcoin,2023-11-30T09:19:02.0137195Z,1701335974165
34484.453,-1.40625,-556.2342,Bitcoin,2023-11-30T09:20:02.4510165Z,1701336028173
34489.094,4.640625,-550.79083,Bitcoin,2023-11-30T09:21:05.0081019Z,1701336098039
34492.863,3.7695312,-550.851,Bitcoin,2023-11-30T09:22:02.035253Z,1701336158153
34477.465,-15.3984375,-547.15735,Bitcoin,2023-11-30T09:23:02.3036191Z,1701336208241
34484.785,7.3203125,-528.9966,Bitcoin,2023-11-30T09:24:02.2519868Z,1701336268141
34483.2,-1.5859375,-501.38568,Bitcoin,2023-11-30T09:25:04.0047045Z,1701336328161
34488.63,5.4296875,-496.29135,Bitcoin,2023-11-30T09:26:02.3704801Z,1701336398025
34492.4,3.7695312,-496.34564,Bitcoin,2023-11-30T09:27:01.9550919Z,1701336457222
34470.508,-21.890625,-500.16705,Bitcoin,2023-11-30T09:28:02.7159286Z,1701336507233
34487.43,16.921875,-476.61627,Bitcoin,2023-11-30T09:29:13.3414231Z,1701336567215
34493.1,5.671875,-466.34674,Bitcoin,2023-11-30T09:30:02.7545596Z,1701336637108
34487.27,-5.8320312,-457.99094,Bitcoin,2023-11-30T09:31:03.395856Z,1701336697057
34483.766,-3.5039062,-437.94385,Bitcoin,2023-11-30T09:32:12.4798349Z,1701336752171
34480.332,-3.4335938,-426.86652,Bitcoin,2023-11-30T09:34:01.8654551Z,1701336882194
34490.33,9.996094,-453.2029,Bitcoin,2023-11-30T09:36:02.8401568Z,1701337002123
34475.5,-14.828125,-463.6955,Bitcoin,2023-11-30T09:38:04.9342775Z,1701337120091
